ID,Type,Utterance,Dialog_Act,Dialog_Act_1,Emotion,Dialog_Act_Label
2_9,P,"I mean, I guess it's like, quantitatively the same as before. I do the same things with families. But now I kind of feel like I can't trust my own judgment like everything. Before everything just kind of felt a little more black and white, and now it just feels like everything is so much a shade of gray that I just can't tell. You know what's right and what's wrong anymore. And every time I feel like I have a good instinct I doubt it I question it I have all these ideas of, well, you know, if I remove the kids from this family, what if they're not really doing the things? I think they're doing? Like what if the parents are actually good parents? What if the kids get put into a home that's bad for them?",id,,-2,0
2_10,T,So this is maybe what's different. This what you're saying from before till now? Is decisions seemed clear cut.,id,,,0
2_11,P,"Yeah, sometimes it was tougher than others, but it just seemed more like I could make a decision and kind of wipe my hands of it and, you know, move on to the next thing. And now I just feel like there's all these doubts in my head and all these questions about if I'm doing the right thing.",id,,,0
2_12,T,"All right. So you're looking inward, you're looking at yourself a lot of self doubt. Now you're looking at decisions as much more difficult. It's much more difficult to come to the right decision. And second guessing sounds like move to second guessing a bit. When you do make a decision, like playing over over your mind. What could go wrong here? Is that the thought you're having?",irq,,,1
2_13,P,"Yeah, yeah, definitely. I feel like I'm second guessing everything.",id,,-2,0
20_0,T,How are you?,gt,,,2
20_1,P,"Thanks, how are you?",gt,,,2
20_2,T,I'm doing well. Thank you for asking. I understand that. You've come here today because you've had some symptoms that have been bothering you.,gt,irq,,2
20_3,P,Yeah. I have anxiety sometimes. And I've lost about three jobs within the past year.,id,,,0
20_4,T,You've lost three jobs in the past year. Is it because of things?,irq,,,1
20_5,P,"Yeah, well, I'm scared that something's going to happen and my apartment.",id,,,0
20_6,P,So I need to unplug things.,id,,,0
20_7,P,"But I it has to be in order. So when I unplug things, it has to start with the TV and then my computer And then my phone and then the lamps. And then I've been late to work.",id,,,0
20_8,T,"Alright, so you have a system you go through of unplugging. Yeah, different objects in your apartment. And you're worried that they're going to cause a problem if they're left plugged in.",irq,,,1
20_9,P,Yeah. Like if they overheat it because they burned it down.,id,,,0
20_10,T,"You're so afraid that if you leave them plugged in or overheat, ",irq,yq,,1
20_11,P,"yeah, ",id,ack,,0
20_12,T,and your apartment will catch on fire.,ynq,,,4
20_13,T,"And you have a particular order, you go in as you unplug,",ynq,,,4
20_14,P,yeah.,ack,,,6
20_15,T,What happens if you're unplugging the items and you get distracted or something interrupts that,irq,,,1
20_16,P,mean sometimes I'll get like a text message and I'll hear my phone call. Have to just start all over again.,id,,,0
20_17,T,Will you plug the objects back in? Are we how we do it for the items are already unplugged?,irq,,,1
20_18,P,"I would just have to unplug them, and then I would have to plug them back in or vice versa.",id,,,0
20_19,T,I should go back and plug them in?,ynq,,,4
20_20,P,Yeah.,ack,,,6
20_21,T,What's your anxiety level? Like as you start that process?,irq,,,1
20_22,P,It's it's really bad.,id,,,0
20_23,T,Is it?,ynq,,,4
20_24,P,Yeah.,ack,,,6
20_25,T,How about towards the end of the process?,irq,,,1
20_26,P,"It goes away. But it it's just kind of temporary for a little bit of time, and then it comes back and I have to go check it again.",id,,,0
20_27,T,"Okay, so So when it comes back, everything's unplugged. So you have to plug everything back in, unplug it. ",irq,yq,,1
20_28,P,Yeah.,id,ack,,0
20_29,T,And go through the whole process again. It's just pretty distressing.,ynq,,,4
20_30,P,Yeah.,ack,,,6
20_31,T,Yeah. And you think that This is what led to the problems of deployment.,irq,,,1
20_32,P,"Yeah, because I also, I have to lock my door, but I like to lock it 12 times. So I'll put the key in, and I'll hear it click, but then I just like doing it 12 times just to make sure it's locked. And that made me late for work. And then when I was at work, I have a drawer on the cashier. Um, so I would just make sure it was locked, but I would have to do it, you know, 12 times just make sure was locked. And I didn't get back in time to like, half the customers.",id,,,0
20_33,T,Sure your employer wasn't wasn't happy with that.,ynq,,,4
20_34,P,Yeah.,ack,,,6
20_35,T,And that led to those new job.,ynq,,,4
20_36,P,Yeah.,ack,,,6
20_37,T,you're working now?,irq,,,1
20_38,P,"No, um, I had a job for a little bit of time. It was again a cashier position. But I was on break. And, you know, I was like in the room and I have the fights and I Just Just want to be sure like they would go off all the way because they don't want me to light on.",id,,,0
20_39,P,"And by the time I got done turning them on, and just make sure they were off",id,,,0
20_40,P,and get back in time on the floor.,id,,,0
20_41,P,My employer just said I wasn't a good fit,id,,,0
20_42,T,wasn't a good fit. So this so these symptoms have caused you some real problems.,ynq,,,4
20_43,P,Yeah.,ack,,,6
20_44,T,With employment and how about with your anxiety level?,irq,,,1
20_45,P,My anxiety is really bad.,id,,,0
20_46,T,If we were to put on a scale like one was very little exciting. A 10 was the worst anxiety you've ever experienced. What kind of anxiety having a daily basis now?,irq,,,1
20_47,P,"Probably, like a 10",id,,,0
20_48,T,by 10. So the worst ever,ynq,,,4
20_49,P,Yeah.,ack,,,6
20_50,T,"and checking the door was checking light switches, unplugging everything. This reduces your anxiety for a while just for",irq,,,1
20_51,P,a little bit.,id,,,0
20_52,T,But then it comes back?,ynq,,,4
20_53,P,Yeah.,ack,,,6
20_54,T,Is there anything else that you do that helps to reduce the anxiety?,irq,,,1
20_55,P,"It's just, I guess when I'm in the act of doing it, it will relieve it. And that'll be okay for a little bit of time. But even coming in, you know, like I said, when you have chairs and some pictures, and I just like I had to touch them, like, had to touch the chairs. But I wanted to touch the chairs first, and then the pitchers. And that's normally what I do. I'm in a room like I have to touch the chairs first. And I feel okay when I'm doing it. And then when I'm finished, I feel a little better. But then it comes back things.",id,,,0
20_56,T,Do you know how long you've had these symptoms?,irq,,,1
20_57,P,"Probably since, I guess like third grade.",id,,,0
20_58,T,So So sometime Yeah. Did they start off? Like they are now? Or are they different?,irq,,,1
20_59,P,And started off with a little bit of things like I would just get a little bit of anxiety. I just went on to play with the doorknob. And then as I got it went away for like a year. Maybe and then I would start to play with the lights and just make sure that they were off.,id,,,0
